id,contract_number,contract_number_sys,trd_buy_id,trd_buy_number_anno,ref_contract_type_id,ref_contract_status_id,crdate,contract_sum_wnds,supplier_id,supplier_biin,customer_id,customer_bin,index_date,system_id
291,bedda9c7-d6bd-4839-8460-811b1d3a0a23,52339e56-e699-41b4-9d52-e34d167aa881,838,c85f1691-9b15-472f-9b56-d82200fc3f58,5,5,2023-10-18 09:18:08,48363907.09,751,665091424725,38,827487633714,2025-11-15 06:59:31,3
292,6fdd6e72-d337-4569-aec9-9ea3a9fc13c8,d7ace6c9-5625-4fe3-b7fb-af9d795e3edd,204,da062b2b-bd67-4cc3-9fda-cd3307af78e7,5,2,2024-04-18 14:15:39,27828828.39,197,123186358877,820,452433642123,2024-04-04 20:22:51,3
293,fbf259fe-dcb8-4af3-9c6c-c6f992bad494,4215f473-3d1f-4d81-b04a-607c899cf57c,297,db9a3f7b-1632-4f69-a81a-bcfec4b4319c,2,4,2024-07-16 00:25:43,39932391.45,671,517241867136,719,694581631885,2024-12-30 12:53:33,3
294,29330e6e-9ee2-4557-95f4-9c091cd1af17,02c212a9-d0d7-450a-b497-72d3e3ddf387,576,91d508fb-dc68-47d1-8764-a4f99e77e9c9,4,4,2025-08-23 09:21:00,18170320.38,130,681849303030,607,574926844194,2023-05-22 23:04:14,3
295,e0d0c160-05b9-47d2-9f69-cfece5c839fe,f7a87633-9307-4c40-85f2-39b6eafe7312,62,5eed7896-d0ec-4848-80ad-16a029d1b7d3,4,8,2023-05-13 14:58:43,26557790.53,194,751800490093,612,838548523239,2024-04-08 12:07:12,3
296,b8fe213e-6342-4c8f-8837-60fecb18f97b,617cb746-4b13-4050-9c22-8336fb38fff0,450,8cefbafb-9430-487b-acfb-c5abdf24dac4,5,5,2023-02-11 05:37:56,42018411.24,50,464476246014,790,182341703413,2023-05-11 05:01:25,3
297,360c93ef-8a9b-4a12-88ec-336c38716e72,88678c9d-0cb8-4f25-bf2b-6460d0343b5b,722,a13e2ea4-84a6-4f07-bf50-99e86d976876,1,3,2024-08-08 10:20:58,7645412.83,986,384521590465,638,796223447339,2024-09-28 01:16:46,3
298,f28cc205-1213-4141-917b-93d1ccce5539,4169d963-86a2-4734-84dd-892ed7fc7d9f,494,6cf02208-af4e-4989-b45c-5dd6623e1ec1,3,2,2023-01-12 04:28:56,44183627.76,1100,510994095467,906,570283903830,2023-09-24 03:28:06,3
299,178492ac-6344-443a-8e09-9c2519599b51,2c0892a9-1430-4473-a0cd-8706ac53b9c7,364,ab71897b-42fd-4c76-8039-43c17cb7cb27,2,6,2023-06-16 03:09:04,30934843.49,515,326278357647,850,847689121581,2025-01-04 00:54:07,3
300,d83e5680-4286-4331-abf1-32b8ef3b7627,1905e13a-0497-4b0a-8156-132ff2604559,960,26fd11ab-4b26-416a-bb44-46a6f0d74865,1,7,2025-06-01 19:26:23,23583202.16,1035,260336658539,769,352157192304,2025-01-03 12:46:42,3
301,bdef44d5-8760-47d5-98bb-e9e288b15c90,07412343-3da7-4b3e-9f94-ac8c8b486209,697,3b0e327f-273e-4115-8d22-8c003b0e8dbf,4,9,2025-02-28 06:09:11,31857604.1,1115,797294834388,106,719468885970,2024-02-06 11:27:40,3
302,9fb8de01-eccc-4576-b315-3d4315ce96ca,6853d1d1-9238-4b8b-94a5-27521d785a97,139,ec437a62-c81f-476e-8fc0-87398cb95b54,3,2,2025-08-14 19:33:40,29957073.47,533,331862900361,761,256476596892,2025-05-11 04:24:05,3
303,89459126-032c-4d92-b126-cc0c35f6a006,1c9899d9-621e-4bc2-896f-9550895ed8d9,695,a445ec86-6b61-47b0-91d4-d5fda96d5fa0,4,2,2023-04-25 23:13:49,47345652.63,126,877184590557,137,306430245032,2024-01-31 23:51:26,3
304,1d859cd6-2cbb-40a3-ada3-fe01ccd3f375,94780289-9f3d-4c59-a81d-591443f0bf0e,382,6835e02f-56ab-40de-9cc1-c511e6ba468f,3,5,2024-08-07 17:04:01,12960731.65,226,272204550339,66,416624278248,2023-03-21 09:44:32,3
305,a41a59ba-6162-4d95-91ed-c69b16bd24b9,58d58806-2c86-4e5f-a8c7-2c66c38b666e,196,aed40232-c89a-4392-8410-0b668a78b8d5,5,7,2023-07-27 17:29:28,19159607.1,946,534509607827,435,240633621619,2024-03-11 11:14:46,3
306,84a39510-45b1-43e9-8455-ba56acfb55ab,82ae9338-b171-446c-997e-6a2946a1e7bd,906,df52f2b1-7cdf-49b0-ba43-5c7316fff828,4,6,2024-11-01 21:46:03,11157991.56,242,293036544463,534,304079588493,2023-11-02 22:31:13,3
307,9c806631-9626-4b73-936d-a40836b1806d,79543ab9-0652-4288-8ca5-f22cbfe91c4e,442,dbdd8ba0-a4a5-4d5b-9169-36759519d14f,5,3,2025-04-05 07:35:30,940306.85,719,915873758203,390,174360876510,2025-08-18 13:19:14,3
308,ecacffea-973c-4abf-9be3-94af95cec865,f6bc992c-fd60-4208-b565-831e2460e44e,517,3d809f51-8e49-4aaa-95b4-f6ef00639883,3,4,2024-09-25 22:33:19,30209930.14,387,439468202428,491,633486801777,2024-09-29 17:44:30,3
309,4024381f-e79d-4759-91ad-3c1102eeb238,70a11944-0987-40ed-a84b-7dbfef5d37d6,965,c4c4d1f1-4b8b-4c5e-b0c9-3c4e026c15ef,1,2,2024-09-11 10:35:08,48253621.1,695,786402905737,322,849382436318,2025-09-28 14:48:10,3
310,0ba55b3b-72ab-49c4-8234-c2e25ed44687,2be1c64e-cd00-4f69-b6a8-07edcccc23a2,973,8b887dc4-2591-48e8-a2d9-176255daa976,2,7,2025-01-27 18:04:35,3908027.71,1027,989615768474,62,156457541495,2025-10-30 21:27:55,3
311,895f9be2-f4dc-4bb5-bf95-ff99d83f380a,ddbca643-fd64-40b5-9bab-212f12643988,1150,ad2bbcc8-2e93-4c18-9bd4-1e66907aee0c,2,10,2022-12-20 18:12:50,45288237.04,719,845366239327,191,833102718300,2025-09-17 17:26:15,3
312,1f98dffc-bfe4-4009-bcd5-660f94377164,54e7f51f-67c6-48eb-b76f-986a6faf5104,976,1d68c1d3-5e55-4afc-8160-d9eafc5281eb,3,1,2023-02-19 03:30:14,36063237.14,906,164072680106,536,225671738739,2025-05-13 13:30:39,3
313,62434d0d-19cf-421f-a827-771ab17d968e,6e9fa843-8354-4b68-96d7-8c5a8e4b6c0c,982,f1016048-293d-48da-aa03-dc0ef0da3879,5,9,2023-10-07 04:22:30,9542299.66,218,347256403556,605,177429542847,2025-02-12 13:14:40,3
314,a00d9942-50b7-499e-a1bb-8fe342f81db3,8b80df90-bb8e-4a55-8ba2-771d4b5be421,772,2ca993eb-1a1c-4125-8b9f-c2ed0db350b9,2,10,2025-01-03 15:27:35,21883627.22,266,289333228431,962,184621059657,2024-06-11 15:41:22,3
315,bee00e10-4823-4ff5-b5c7-2e4127348f09,ced7bb52-ddd5-4650-a5e1-25f04e9e1d87,1180,68537dd1-2940-457e-bc82-f300426494d5,3,2,2025-06-23 16:29:56,5868629.42,50,573675998495,750,736217848639,2022-12-19 11:22:49,3
316,e2e677d0-1bb1-4e93-9f71-2f1f7b25144d,1d710c6e-8283-41a1-b5d6-896ffc37ea47,988,e1fc74aa-22ab-4d0f-976c-852d74357feb,3,10,2023-11-15 22:46:04,6048214.41,455,237690612003,925,806243762436,2025-08-26 21:11:42,3
317,010736b3-4338-4a9e-8b69-a5f7839d139b,bda0e310-bb38-42a8-bb2a-ad1832aad50c,280,eb7b7dc6-7fd6-4a62-9515-c27a9fa3d202,4,3,2025-08-09 13:05:27,23327030.21,656,974747227970,68,785909783790,2023-04-12 00:23:37,3
318,d9e83c2a-6265-428d-bf7c-3fee79e75a0a,402eebdf-bdfa-44e6-9735-3f1b4c4cc876,610,3a9ebdd5-8455-478b-867b-47c674e7e37b,1,4,2023-07-15 19:27:55,1196157.29,953,954935840528,324,672198352076,2025-02-16 04:39:53,3
319,97705026-be0c-4b20-bc81-4927dcaf79d0,74c61f5e-1cee-4098-9755-22403c8d8cb2,594,278ebf31-5f78-4d00-b119-bd884b395692,4,9,2023-12-24 23:54:32,38120380.79,62,360873104224,842,799510261525,2024-07-25 12:02:42,3
320,6b35dc42-16b4-4e08-90d7-6e3e5bfc0721,12ca03e5-123f-42af-8bf1-ce5b68e9229e,496,34dfdbfe-335b-4ccd-9401-ad8ffe7e0c90,4,7,2023-03-08 10:44:22,28385268,33,668203445226,900,616906038365,2024-03-20 04:53:28,3
321,5f931279-6f3a-455e-bb36-a370796b735b,775e80cd-bf38-4d8a-923d-21895f4952bc,920,b87542f2-6fe0-4d6e-88f3-5ea98948f8c6,3,2,2024-01-18 09:43:17,3114574.2,75,214191235906,117,695494917496,2024-08-25 09:22:22,3
322,26bbcd29-1bfb-42f8-b969-2ce683d72f91,5d89d1a3-3583-482a-8c16-4f94ba405d16,961,47890503-03ad-4e87-8e05-21963baff2a0,4,6,2024-01-20 03:25:34,12319222.97,153,438129222338,629,851515077097,2025-02-23 08:02:13,3
323,59cb7cd2-3a80-46ee-a75f-570d7b7ae0d3,26f45b5e-9bb1-46f7-a0f5-6ff8d32c9399,693,ca26ddfc-083c-4143-bc83-9e0294411611,1,8,2024-12-20 00:49:25,1850890.49,667,526439343174,49,889267033804,2024-07-07 09:39:11,3
324,b31c4860-351f-417d-8da6-aef18d634c5b,1d6b4d24-bd87-427a-8206-95c2927ed43f,778,00f5be05-fad1-47aa-b79f-9b71bceccb8d,4,5,2025-09-20 20:05:15,26809528.63,538,780341021150,297,951428552299,2023-03-09 01:10:15,3
325,0abfd1eb-f38a-4a4e-bccf-9341a1c02687,04532bf0-75e4-43cb-ae30-cdf1b4a8f840,207,e55a74a1-197b-4551-b7da-4640debd0911,3,7,2023-05-17 12:16:00,31746878.99,1051,811341191994,74,598799984739,2025-07-14 12:05:25,3
326,6d37549f-b231-4042-8496-237baab69fc1,eef56af6-f2e7-401a-b90f-edf9fa40c1b4,128,f65b5997-a3b0-4561-915b-cda02ac79747,3,5,2024-10-23 00:03:25,14631319.82,665,382107855444,604,860098579760,2025-07-28 07:56:13,3
327,95319033-989d-4795-9ab6-095f3fc112fb,2eb1a1f9-913c-4f68-9842-5d1cfd002245,710,21961c28-17e6-4a79-a7ad-b6a70e9dbe1b,1,2,2023-05-08 07:07:20,4342133.09,635,459042201472,862,108812653365,2024-01-06 14:22:47,3
328,a1fad9bb-373b-4c63-8158-5609b94533f7,8318ddca-8da1-4e00-9c07-6911e2d2bc9f,1164,f5de321b-1b7c-4eff-8a06-2d8f2ef2b9de,1,9,2023-07-16 15:50:25,5484677.19,887,913820191735,130,269650505961,2023-05-20 06:25:33,3
329,785259fb-0db4-45a2-841d-2a6115172e74,1f9b1a63-82a3-4fcb-a3e1-ed5c575dcb06,758,808a4cf0-9d4a-4341-b13d-86571e22f161,2,2,2023-03-06 06:32:58,29116072.28,445,916668431794,497,832744491430,2025-11-14 16:52:23,3
330,ef2ed285-f52e-44c2-9485-bda87593aac3,3fe7e559-a75f-485b-89e8-3bfec0615103,924,9736c0d6-61a9-41f1-9c09-f302e0253f53,2,2,2023-03-12 03:58:08,22986046.48,543,696131924304,551,779956592280,2023-06-16 05:05:34,3
331,f1521768-5898-44b0-820b-4c5091f5c0b0,275f7a79-0439-46d1-935b-eaeaf7e1ea3a,784,64564d1c-6e66-44e6-bdd1-40da536a18f6,1,2,2023-06-06 19:33:57,31200583.85,420,791519551623,677,663553340901,2025-06-02 08:34:27,3
332,acb8c66d-013b-4a45-a628-fc49498a4e78,e8075353-d10f-4feb-9627-550f0d65497a,731,b4486dc4-a736-4ccb-93e2-3fc0f9b0f4a2,4,4,2023-12-14 15:30:03,42139930.32,753,291066039182,822,455365352664,2025-09-11 15:01:18,3
333,1e94c134-0db6-4a64-bf2d-f26ebc943db4,137e4e7d-ee80-4de1-b751-fe246da28274,500,e708684b-04a5-4224-b778-6bd19aa0d6e3,3,3,2024-07-08 17:57:57,39224886.01,377,899097814814,349,963117039318,2023-05-16 15:29:16,3
334,3be993a2-612b-440d-b1eb-a15c47ecd6ab,bbd2ac50-8f53-4b0a-b8e5-706406af3bca,975,3fe35379-44b5-4fa1-8655-9c9c7895a4d8,2,5,2024-01-11 03:12:59,26949978.71,708,309250488403,17,972232503573,2025-10-12 01:38:42,3
335,bec15e2f-7c09-4c07-810b-89a8ecb4829b,c09e0b99-2fa3-481d-bd8c-be0f58d1aee1,439,1914b4dc-8e67-4e8c-be19-2077479f86dd,3,9,2025-10-25 21:12:56,27624797.7,512,749323903301,295,732668627865,2025-08-13 00:26:37,3
336,5230dd57-79ee-41f4-8977-7db97f31ef65,69a8e1ed-564e-4d84-a22b-f1bcb256772f,1138,f95a7fd7-93c8-423b-90f5-867e22f81f7e,1,2,2025-02-10 16:41:45,17126076.96,887,613352552469,1081,904180508590,2024-01-21 17:09:45,3
337,c7062624-5d86-425c-ad04-e96a19ec9619,6970d1dd-3630-41da-b9e5-1262e02ccf1a,282,ca25a8d0-7145-4805-ae94-aabc3237d557,3,4,2025-09-26 18:56:59,11047102.26,145,551450584982,353,235258719632,2023-05-10 20:30:28,3
338,3623e449-e5aa-4490-8ea5-064c56da6830,e8ce96d6-082d-457b-8a79-753b8ce282bd,71,6905bd76-3d66-41c8-abdf-c0048a802241,5,8,2025-07-10 08:23:19,11494985.44,675,441213572506,940,374660232297,2023-02-21 00:36:18,3
339,ac92da04-3b3a-47e7-ab5d-6fbda3f99f5d,1e1f41e9-46f0-48ca-be1a-d133fe386e68,821,da93851b-359c-4676-82ec-ca12ae1da7e8,4,5,2025-11-20 06:07:05,30014335.9,723,641377957286,90,290957611204,2025-01-06 07:15:54,3
340,125cd151-bc0b-468e-a1e7-fc03fa5b0789,15c11ecc-eb7b-4ecd-a44e-7fa3f98b9b5c,442,3b989406-37bd-4ce6-8b46-0f887a339c31,5,4,2023-11-17 12:44:02,49532969.82,496,655296768015,301,853498752881,2023-01-04 01:51:45,3
341,a2054426-febe-4d1b-aa1c-4fa2bcd8db84,b761b53d-e98d-4b3d-b2b4-2d300442e257,620,f40cb9a4-48d7-40ab-87f0-ee8bc9b41ecb,1,9,2025-05-31 17:31:43,19321219.82,754,952082720695,1024,538695371048,2023-05-04 12:23:02,3
342,9d103ca4-b349-450b-880b-4f6b1dbe2134,208cd8aa-f9df-46f8-aaf3-7d6828ec5a65,794,e1dae842-e384-41ca-a63c-910d6080fb48,2,7,2024-12-22 01:28:21,28747466.99,771,312921858599,59,907643041870,2023-08-19 02:17:43,3
343,c72a44af-a9db-4cef-bfcf-acdedd30f42c,9a9a0ffc-1bce-4731-bb45-2ec071fa3648,729,89e7b019-3eb2-4533-8f63-90a30e4f0cb7,4,1,2024-03-26 16:06:26,11115313.63,1136,478084755822,750,272796679699,2023-06-27 15:53:33,3
344,9b9e12f3-e8d1-4f47-8466-65e7ff66eb56,55b649a8-be20-466e-9253-10f278fca63f,770,1df627fc-2839-4574-91a0-af969cfea69f,4,7,2024-01-17 09:19:18,7044164.61,743,927052250971,487,251286516629,2024-09-27 04:28:21,3
345,aa589e9b-dc1b-409d-9b5d-7361d405b824,522ee3ca-4d4e-4785-81ad-c9386c2b095b,247,e4888d2a-9847-4d2e-bb7d-28005e529e07,5,4,2025-06-03 15:59:07,24896836.57,662,783830122262,997,913591288633,2025-07-30 17:16:00,3
346,2306d28b-0a66-466c-a75d-7f262246b50c,7942d8fb-9cec-42d3-9cc1-643811356a11,100,f2f9e13e-c759-45ab-ad1d-585c05bd9c85,1,10,2025-06-11 13:07:15,10792921.51,1033,399187141305,662,830458770679,2024-02-01 15:32:57,3
347,4ac2911b-a036-4cf2-8c27-f73338f0f184,daecc20c-c12c-471e-916b-d0e2261d11ab,346,2bbb3e20-0eb4-484f-b358-2291ce166c74,2,2,2024-02-26 09:31:25,37255151.88,1111,463539691282,715,424377626189,2024-10-17 04:06:09,3
348,9067d6dc-852e-4134-b58c-3cff7dfe86bb,12748c06-dac5-41af-9b6a-16f0d62328fa,42,e63ab7fd-7f3c-477b-9ff4-6b4e5362edd5,4,10,2025-03-28 05:40:19,21274704.05,367,502006165848,547,357357014167,2023-04-17 15:26:06,3
349,f511b736-4c04-4e90-98c0-84ca7e97ff68,4f7ecea7-29d5-4b6b-a6b4-63e9a01f19f8,547,0d986e06-ebf2-4595-b140-d320a727c546,5,9,2025-01-17 15:19:04,38748535.26,560,886985968072,727,344812785511,2025-11-07 23:53:28,3
350,f839ebd8-2bd2-47c9-b85d-acf9df5cd29c,507529db-2dc7-4e35-aa45-b0f290481cac,106,b2eb3a94-0303-469b-9d00-de610cdd5aa7,3,4,2024-12-20 00:03:51,294495.19,247,600080803602,382,904765206090,2025-11-17 21:46:00,3
351,f45348b4-3073-4678-9e26-4411b84c7dcb,1f343c39-7309-4476-b92a-0d60cfb26800,469,c27c0c00-9b38-4538-a1a6-ac286dfba02c,3,9,2024-10-10 03:14:29,35838939.28,78,757961884144,586,579435508196,2025-07-01 15:35:34,3
352,e3cf1379-4692-4917-90c8-5432244ff625,7a6b8d4a-bb7a-422f-8eeb-661cc9717ca5,597,5d484ae8-0a1e-497e-b4b8-122ff7922b59,3,1,2025-06-04 20:58:37,17521593.69,846,591098302737,699,553848616826,2025-02-19 12:57:32,3
353,822d0e28-356f-4fae-bff9-cdd14470f114,5618d8ec-bd35-4810-a68f-1e72565f0529,1164,b50e82b8-8dd0-4759-8ed0-98a74942379a,1,2,2025-05-16 03:17:01,34935052.91,533,799669105830,200,872844509621,2024-09-04 01:05:10,3
354,a4b73ab0-9cb4-413c-af72-4be944e924db,7fbf9970-b706-4221-9992-dd521b8a1a3e,382,c4c9cdd5-4e8a-4897-adf3-c6f30db85914,4,5,2023-08-12 15:37:41,9436968.36,1025,277671838339,245,505527713610,2024-04-18 20:49:45,3
355,fd27729e-4650-4770-be96-838f14e26ef1,6b162b53-b4ba-4946-b7f3-dad17b3261fb,442,d5b8587a-f45a-4b3e-9a2e-cfbd1625ca18,2,1,2025-10-19 18:03:03,8774467.38,42,754355997370,1135,480169676880,2023-07-08 13:50:02,3
356,f080be11-4a22-4774-ad83-1d30b49ddc68,4218b6e2-ed40-4a46-9ef8-d3276771fbc4,10,4352c149-e818-4d83-8fc5-e7531a1c782a,4,2,2024-09-21 02:28:14,21629939.13,483,425269612174,260,370952294109,2025-02-16 17:31:15,3
357,0d786da9-6873-41ee-ae01-8f5a6c73592c,fec771e9-488c-44ab-b63f-9c9895af7caa,638,efba64f8-d52a-494a-b54e-2dff75633597,3,9,2023-08-04 00:12:16,5384233.96,1088,924881400631,955,543308546690,2024-04-09 12:34:59,3
358,f989ea0f-368e-4bc1-84af-92ed5bf3bb34,48c1f99f-3d1d-4f95-8078-9e338a88d851,979,0647adc0-4367-4ff2-9579-fc4ae1f00ea9,5,1,2025-05-07 14:21:52,46585757.71,941,386446786028,990,882569496013,2023-09-27 01:57:47,3
359,efad0900-beac-4132-91f9-f91b38a6fa17,41fa0fe0-f03c-4586-8c16-0381bf01e811,953,ac1408df-470f-499f-945a-7b8993262b62,5,8,2023-05-23 03:13:55,8889775.73,327,228073922793,446,116506182460,2023-04-01 07:26:02,3
360,177f0a7c-a759-4bbb-911c-0b8d2ebb74a8,942a4dae-229d-4629-850a-efd32e453b30,1028,2c8e6f37-415a-46c0-89b5-f97b923c6892,2,2,2024-06-28 18:50:37,12991287.49,796,456154057213,243,465796786283,2024-12-01 14:25:24,3
361,104121ca-d5b0-4dfb-8ce2-3de21f6e4420,abd0951e-2688-4939-b250-d923a5eaa797,819,1499e0f3-24ff-48ad-b40a-52b02209b666,3,2,2025-08-16 12:18:10,7959314.03,971,368504697445,14,305617791710,2024-10-26 20:24:33,3
362,10a68c88-569b-48cd-ae0e-f6218822ec90,c9abc4a0-54c9-4c08-bdfb-c8f6e35c93c5,724,614d7b6d-7300-468f-a7bd-35f908fa28b0,1,3,2023-05-21 16:35:10,31444789.51,331,777582906127,718,300584759648,2023-01-11 07:00:21,3
363,d2c89e8b-0696-4af1-a427-559736989203,aab9a9c4-f46e-41d5-ac0f-d0313fda447e,612,384f36c0-f633-461e-9ef1-3b56e48d10f6,1,5,2023-02-27 07:54:25,9743037.89,187,271552289367,1037,257763615843,2023-11-14 05:19:41,3
364,4e763832-7eee-4675-9d05-1deec655e398,f23c5909-7b65-4053-a4b3-573b2ddfef54,757,ebd3e6cd-a125-4790-a80b-e3831a365dac,5,5,2024-07-11 04:38:53,47307716.44,326,962467684291,775,995387066866,2023-01-09 23:55:53,3
365,7587dfe1-8ebd-4285-a047-628b84a4f4eb,1654cc08-fe44-43ce-9856-6dd5d9e08e3f,592,fdc79696-3d56-4c4c-9724-7e0ec335ee2e,5,2,2024-04-18 01:36:12,24921216.54,1051,841714072374,817,118173226967,2024-05-27 21:22:58,3
366,7016f579-b05c-4ced-881e-69174d336f18,608c0df9-883f-437f-af7f-78906c813739,1150,052abdd6-5c6b-4bc8-b0fd-22d364b07ea2,2,7,2023-07-19 07:23:32,32609811.99,646,552190755376,1173,246767073123,2024-09-14 23:28:30,3
367,624d2bbb-12e2-41bd-a22a-e39705d24b14,b00e9e82-0a2d-41d2-a993-7df0d47af0dd,447,649cf49d-41f6-4973-b8f1-a8baee09d991,3,9,2024-04-11 03:23:52,49927890.27,577,859949042030,601,441793645403,2023-08-10 18:04:14,3
368,aa0a3d11-658b-4a0f-a5eb-0474ea806bb7,3844a060-4aa5-4c87-a595-5d0abbb2bc28,1009,b64cf6cc-3e3a-439a-97e7-5d17b481e7a3,3,2,2025-05-21 18:27:15,49424147.62,655,859758616945,1190,966039687749,2025-06-03 16:08:13,3
369,31155fc2-3d0f-4baf-9d25-e3cdd2426cb7,c5e1dea6-ee78-4a4e-bdac-e3f5a7b867ca,592,627695e5-f10f-49bd-9ee8-f5f4352580d1,2,7,2024-11-19 14:44:26,13813541.39,422,387396606059,576,180633554458,2023-06-27 09:25:53,3
370,b17b75f6-e8f5-46c9-aa7e-8385bc233b40,058ac37a-18a6-4655-b75b-e53bc5db44e5,862,8ea6b9fa-3f9d-4d6d-a037-168cff8f9ca3,3,3,2024-11-19 00:36:15,4333285.13,100,670802178603,156,368568502114,2025-02-12 09:04:41,3
371,83f50619-8334-4b0b-b579-56c3b3303f2a,875854ba-7f16-416c-a912-b767ca43cd2c,982,5d4e8a30-33c0-49bb-bbed-b9d9c2a108ad,5,8,2022-11-30 11:28:08,13353833.75,426,484182971280,181,799261577168,2023-09-11 01:28:32,3
372,5e5724f2-5e2c-4f05-8711-4affe0da455f,8e0dac34-19ac-4090-baa9-e6f6c7015812,885,5816a75d-9deb-4f83-a953-71e1c689a3f4,5,8,2025-07-23 06:12:06,9276705.14,1078,427865627152,246,493215736273,2024-02-10 04:28:42,3
373,e783c4c1-c50e-4d29-b8df-9551dcb48b87,5edd050c-d6a2-4852-92c0-181c91fc9997,753,8366eef9-a237-4a04-9afb-7f4ee8c9e1be,1,5,2023-09-12 18:33:11,30397911.58,1196,476725180558,1082,224379982616,2024-10-29 07:52:37,3
374,bf0201c5-a066-4ea0-b873-169ffade2819,bb77a4cd-4bfe-4b43-a310-e27d1cee0a09,236,9ec9d6f9-a7a1-44cc-bc6a-40a435481ec3,1,2,2025-07-17 17:22:44,41499043.08,6,683102214708,983,746893381089,2024-03-14 04:38:23,3
375,7d5c8e4a-3ed4-4595-8e62-4bc6f70abd26,b2689020-b764-4a1c-97d7-c6bec9cf6364,617,29f6ee01-393d-4de0-8475-77eeea87ac0b,5,2,2023-03-30 05:07:41,2845321.05,378,693187252748,158,762747030978,2024-08-03 01:55:57,3
376,077d239d-55ea-47f4-b5a0-1faa1509ec45,82163500-477e-4014-9717-b75c3866b9c8,247,acbdc621-b7fc-4ed7-bfbe-4b21d33c0b87,5,5,2023-04-21 00:20:35,47365907.01,283,176719541832,70,602488206566,2023-10-06 14:33:07,3
377,32246881-d924-432a-ba56-9bf0e7bb836e,4f397c95-959e-47e0-bebc-74ad89fd73d8,954,985a6b56-59e2-40c4-a454-4e77539c625b,3,9,2022-12-22 16:10:39,34121226,884,919417421558,850,712786689721,2025-07-08 10:28:25,3
378,eb5232ff-262d-44fd-9927-dcb6f93ffa3c,301ff5f7-bbf1-41d1-878e-9c920dcc50ac,1085,019423ac-1f92-4fd5-b3bc-0b0e350a7d61,1,5,2023-12-17 23:32:12,9820389.98,1198,657004032085,667,367000598828,2024-04-08 00:16:07,3
379,ca73e561-3976-44ca-a956-733a2bb759b0,794d5645-e2a1-4f00-8619-f9fb92f33b66,928,8907ead1-5621-4991-bbee-10beb9eca2dc,5,6,2025-05-29 07:03:44,47542632.89,690,804812662821,1115,628017989095,2025-11-08 18:27:55,3
380,8b7368e2-a499-4c9b-8fdc-3bf7d7ab1953,19eda003-8083-4fb0-87a9-bf43c30c45f1,611,9d1f96dc-08e8-49a6-a182-01e17f75b5ae,5,4,2025-10-30 06:35:26,32632051.36,486,995633549423,638,639100359621,2025-03-05 20:31:24,3
381,bbf0090a-946d-43f3-b322-5b6a50cbdea9,f685cf89-76c0-4cd4-b603-0044e7dbaa19,137,1c863024-a345-46c7-b997-bba89f994000,2,5,2025-09-04 14:55:41,44533624.43,335,822686684098,902,598981039526,2024-07-11 18:45:06,3
382,3e427786-5bd1-4356-b7dc-f3af25156287,de47bd14-6431-46e0-b4b8-da6f8f5b9843,208,0fa38a04-7c9b-4e4d-b7fd-2b2c5de8d90f,1,8,2022-11-26 18:21:56,22374046.74,800,711935166863,1197,345009350934,2025-01-16 14:12:04,3
383,9e9f12e4-482f-4a76-b2db-b5f469092a69,3226756d-2699-4e1a-b158-e477be4ad62c,99,ac409073-0e29-4440-8f9a-339332a84bf6,5,5,2023-05-23 13:35:48,21853867.51,984,648779714567,137,445401637475,2025-10-31 11:06:51,3
384,22c459ab-71bc-4777-9394-c3b3c6939c9f,1aeabb1f-a6b6-47fa-949a-ee4ceaf58e17,777,2193df9f-db5a-428f-a499-273063621f3c,2,3,2024-01-16 06:28:14,27195256.16,797,246405701989,1118,479560967041,2024-07-19 00:14:53,3
385,0706d2cc-5e84-4abd-9407-2e250999b95e,b2396cc5-a14c-4813-b67f-80ef235d4d4f,488,7598a233-08eb-4639-8908-886c0c90a329,1,3,2024-12-10 23:44:06,145896.56,695,765299300819,5,859601084892,2024-12-05 03:41:44,3
386,b16f02a7-c3c2-4e6a-9d9d-2f40b8cd1933,7e18c750-ef35-49bf-9d0d-9c5bd9e49cd5,468,421013a2-1832-4b8c-a379-900022c6f962,2,2,2024-01-04 16:07:45,5988976.39,712,559061162528,161,598557684108,2024-10-21 12:06:26,3
387,a7aa1a16-e95e-40e7-b886-2994b9c56498,78170ab2-9195-4b43-b8fc-3600f0d2c74e,229,71ef1f0f-0b48-4735-b15b-73d1b48669e4,3,2,2023-05-11 14:51:26,40442364.68,1,657146328463,1103,303812422861,2024-10-06 23:56:24,3
388,d5a07781-9b0b-47dc-a0af-cb05d83a4115,35a2474d-96a8-4e8b-832b-c11b94087b5b,201,be585d04-648a-4ffd-9dfb-33d3d62c7dce,1,8,2024-12-29 08:11:38,151237.14,1160,790678304064,390,487376921577,2024-03-27 12:13:16,3
389,999afc32-0bf8-49dc-9a06-c929179b31f8,50f62e4d-4ae7-4170-bf5a-b1089bde20ba,498,de3c70fa-5659-4c73-9af0-ea84f0bec339,2,4,2023-05-18 16:29:54,40078824.75,597,195085793632,249,351230905748,2024-11-25 16:40:32,3
390,29074166-f3c4-4f90-aff3-1a0c638c9ba2,3c6533f7-70d6-4c14-a742-6b1740543aeb,189,5cb54da8-38e7-4f97-8a95-fce5542eea99,5,9,2022-11-29 06:42:28,24359255.65,50,913384260138,635,864118337752,2025-02-22 14:32:30,3
